source,target,weight
JoelmaMaleoj,Kaiqueporto32,1
JcndoAmaral,Luisoli21929060,1
JcndoAmaral,JoaquinTeixeira,1
JcndoAmaral,E_PaKabah,1
JcndoAmaral,DCDM115,1
JcndoAmaral,CinthiaMagal,1
JandadaRosange1,vanete_araujo,1
JandadaRosange1,nayarathaf,1
JandadaRosange1,lugubremonotomo,1
JandadaRosange1,aro_marcia,1
JandadaRosange1,Wallcostajf,1
JandadaRosange1,Suzano_info,1
JandadaRosange1,Lindasod,1
JandadaRosange1,JoaquinTeixeira,1
JandadaRosange1,GleissonOpus,1
JandadaRosange1,GgmAndrews,1
JandadaRosange1,FelipZimmer,1
JandadaRosange1,Edu210670,1
JandadaRosange1,CinthiaMagal,1
JandadaRosange1,BaraoFarias,1
JcndoAmaral,Wagner_R_O,1
JcndoAmaral,joaovoltou,1
JcndoAmaral,juliartmy,1
JoaoAug79603415,DCDM115,1
JoelmaMaleoj,Danicarlasou,1
JoelmaMaleoj,AlvesContabeis,1
Joel_aman38,UdaJuris2022,1
JodinaF,Wallcostajf,1
JodinaF,Danicarlasou,1
JocianeZwercho4,JoaquinTeixeira,1
JoaoAug79603415,sabinanogueira1,1
JoaoAug79603415,leojardels,1
JoaoAug79603415,CarolPollice,1
JcndoAmaral,linapaulaqueir1,1
Jhonata44245112,EduPatricioSP,1
Jenni_stav,UdaJuris2022,1
Jenni_stav,Suzano_info,1
Jenni_stav,MauricioCostaRS,1
Jenni_stav,DCDM115,1
JeanBarcelos47,lira9344529,1
JcndoAmaral,mjmacul_lima,1
JcndoAmaral,marianelazaro,1
Juciarossi1,joaovoltou,1
Jul1Buss,Sampafalke,1
Jul1Buss,Suzano_info,1
Juliana110174,KaiolOof,1
Laine35214984,Luisoli21929060,1
Laine35214984,CinthiaMagal,1
Laine35214984,AlvesContabeis,1
LSerranegra,BrunoCalixto22,1
LSenun2,Wallcostajf,1
LKurudez,velhodoriorj,1
LIMONGES1,vanzuty,1
LIMONGES1,joaovoltou,1
LIMONGES1,eoliveira2003,1
LIMONGES1,OliverNoronha,1
LIMONGES1,MarloneBHMG,1
LIMONGES1,Lindasod,1
LARYERFERSON,SantosClara14,1
KrisCandido16,vanzuty,1
KkgMarte,UdaJuris2022,1
KkgMarte,LeoniceMariana1,1
King_Napoleao,leojardels,1
King_Napoleao,goncalves273,1
King_Napoleao,LueltonB,1
Laine35214984,MauricioCostaRS,1
Laine35214984,Suzano_info,1
Laine35214984,UdaJuris2022,1
Le_lmfsl,Suzano_info,1
LeandroTrajano8,LeoewalF,1
LeandroTrajano8,GgmAndrews,1
Leandro97758105,Kaiqueporto32,1
Leandro97758105,Elainnefaria1,1
Leandro97758105,BrunoCalixto22,1
Le_lmfsl,lugubremonotomo,1
Le_lmfsl,joaovoltou,1
Le_lmfsl,Wallcostajf,1
Le_lmfsl,JoaquinTeixeira,1
Laine35214984,Wallcostajf,1
LciaSou28589004,mjmacul_lima,1
LciaSou28589004,Wagner_R_O,1
LciaSou28589004,Elainnefaria1,1
LciaSou28589004,DCDM115,1
LauraApGC1,aro_marcia,1
LauraApGC1,Suzano_info,1
Laudemiro2011,JoaquinTeixeira,1
Laudemiro2011,Elainnefaria1,1
King_Napoleao,KaiolOof,1
King_Napoleao,John_N4varro,1
King_Napoleao,FelipZimmer,1
JulianiMed,Suzano_info,1
KarenKellen11,KaiolOof,1
Kaliljacob1,joaodomenech,1
Kaliljacob1,cesarcalejon1,1
Kaliljacob1,LucianaMSSanch1,1
Juu21Ary30,Suzano_info,1
Juu21Ary30,MauricioCostaRS,1
Junior53461806,marianelazaro,1
Junior19681995,Fiuzafirmao2,1
JulianiMed,Kaiqueporto32,1
Karina42097974,MauricioCostaRS,1
JulianiMed,John_N4varro,1
JulianiMed,Elainnefaria1,1
JulianiMed,Danicarlasou,1
Juliana24319614,Fiuzafirmao2,1
Juliana110174,linapaulaqueir1,1
Juliana110174,izaiaasp,1
Juliana110174,Wallcostajf,1
Juliana110174,MauricioCostaRS,1
KarenKellen11,marianelazaro,1
KarinaBraganca,MauricioCostaRS,1
King_Napoleao,Douglasvet33,1
KathalinyMedei1,Suzano_info,1
Katiasimonegar1,queenvermelha13,1
Katiasimonegar1,profalexmarcelo,1
Katiasimonegar1,marcosaraujjoo,1
Katiasimonegar1,lucivaniasousa,1
Katiasimonegar1,claudiofalatudo,1
Katiasimonegar1,_Janoninho,1
Katiasimonegar1,Neg_POETA,1
KathalinyMedei1,marianelazaro,1
KathalinyMedei1,JoaquinTeixeira,1
KarinaBraganca,Suzano_info,1
KathalinyMedei1,FelipZimmer,1
KarineL78420859,Kaiqueporto32,1
KarineL78420859,JoaquinTeixeira,1
Karinaadrianoa1,Suzano_info,1
KarinaBraganca,vanzuty,1
KarinaBraganca,mmichelemartins,1
KarinaBraganca,lugubremonotomo,1
KarinaBraganca,Wallcostajf,1
MarceloASCWB,ConcimoJoao,1
MarceloASCWB,Edu210670,1
MarceloASCWB,JoaquinTeixeira,1
Miriamlopesrod1,marcosaraujjoo,1
Moraes09095330,MarloneBHMG,1
Moraes09095330,Kaiqueporto32,1
Moraes09095330,EstelaEuMesmaSC,1
Moraes09095330,Amoresvidafeliz,1
MitsuhiroFF,goncalves273,1
MitsuhiroFF,Suzano_info,1
MitsuhiroFF,MrochaNysoft,1
MitsuhiroFF,MauricioCostaRS,1
MitsuhiroFF,Kaiqueporto32,1
MitsuhiroFF,JoaquinTeixeira,1
MitsuhiroFF,Edu210670,1
MissRosyF,nirlamarques,1
MissRosyF,joaovoltou,1
MissRosyF,joao_gabrieltv,1
MissRosyF,belcrischagas,1
MissRosyF,Tio_Mou,1
MissRosyF,KaiolOof,1
MissRosyF,EduPatricioSP,1
MissRosyF,Danicarlasou,1
Moraes09095330,Suzano_info,1
MovimentoAcao,BrunoCalixto22,1
MovimentoAcao,DCDM115,1
Murilr85652911,John_N4varro,1
Murilr85652911,UdaJuris2022,1
Murilr85652911,Suzano_info,1
Murilr85652911,PauloRo67507775,1
Murilr85652911,PatriaAmada0709,1
Murilr85652911,NikoIasFerreira,1
Murilr85652911,MrochaNysoft,1
Murilr85652911,MarloneBHMG,1
Murilr85652911,Kaiqueporto32,1
Murilr85652911,JoaquinTeixeira,1
Mrcio64127330,Danicarlasou,1
Murilr85652911,HelenaMeis,1
Murilr85652911,FelipZimmer,1
Murilr85652911,EntregadorDeGas,1
Murilr85652911,BarretoAdriana6,1
Mslexotan1,Kaiqueporto32,1
Mslexotan1,CinthiaMagal,1
Mrcio64127330,aro_marcia,1
Mrcio64127330,RozanaFranco,1
Miriamlopesrod1,queenvermelha13,1
Miriamlopesrod1,lazarorosa25,1
MarceloASCWB,John_N4varro,1
Miriamlopesrod1,joaodomenech,1
MeirielynBueno,Sampafalke,1
MeirielynBueno,Kaiqueporto32,1
MeirielynBueno,GleissonOpus,1
MeireMe22166878,goncalves273,1
MeireMe22166878,Wagner_R_O,1
MeireMe22166878,Suzano_info,1
MeireMe22166878,Kaiqueporto32,1
MeireMe22166878,John_N4varro,1
Meginec,Kaiqueporto32,1
Meginec,GgmAndrews,1
Meginec,Danicarlasou,1
Meginec,CinthiaMagal,1
Mauro46431491,zurenemanique,1
Mauro46431491,nadiaprado7,1
Mauro46431491,marcosaraujjoo,1
Mauro46431491,lazarorosa25,1
Mauro46431491,euailze,1
Mauro46431491,daniduncan,1
Mauro46431491,consallys,1
MeirielynBueno,WillianWillCG,1
MeirielynBueno,belcrischagas,1
Melo_Brasil_,CrisSilvaSJC,1
Mil56035912,Danicarlasou,1
Miriamlopesrod1,EdsonFilho74,1
Miriamlopesrod1,DREEZ_171,1
Mimi_Aguiar7,belcrischagas,1
Mimi_Aguiar7,LeoewalF,1
Mil56035912,MauricioCostaRS,1
Mil56035912,Luisoli21929060,1
Mil56035912,JoaquinTeixeira,1
Mil56035912,Elainnefaria1,1
Mil56035912,CinthiaMagal,1
Melo_Brasil_,Solphis_chan,1
Michele17287600,aro_marcia,1
MeziatMarta,marcosaraujjoo,1
MeziatMarta,cesarcalejon1,1
MercyCordeiro,marcosaraujjoo,1
MercyCordeiro,John_N4varro,1
MercyCordeiro,FelipZimmer,1
Melo_Brasil_,claudiofalatudo,1
Melo_Brasil_,cervejadgarrafa,1
Murilr85652911,aro_marcia,1
Murilr85652911,eoliveira2003,1
Murilr85652911,izaiaasp,1
Murilr85652911,marianelazaro,1
NovacSil,FelipZimmer,1
NoronhaNoronh4,cesarcalejon1,1
NoronhaNoronh4,MarcianoBrito13,1
NoemarioM,MauricioCostaRS,1
NoemarioM,HelenaMeis,1
NoVuelvenMasEnS,GleissonOpus,1
Niraholanda,DielNascimento4,1
Niraholanda,CornetaCritica,1
Nilzapasros,Kaiqueporto32,1
Nilzapasros,JoaquinTeixeira,1
Nilzapasros,Danicarlasou,1
NiemetzAlex,mmichelemartins,1
NiemetzAlex,Wagner_R_O,1
NiemetzAlex,Kaiqueporto32,1
NiemetzAlex,KaiolOof,1
NiemetzAlex,Douglasvet33,1
NiemetzAlex,BrunoCalixto22,1
Nichola67189482,CinthiaMagal,1
Neubert222,Wallcostajf,1
NovacSil,Suzano_info,1
NovacSil,vanete_araujo,1
OGizelly,DREEZ_171,1
ORIGOM_14,cervejadgarrafa,1
ORadicalLivre,CinthiaMagal,1
ORadicalLivre,ATROMBETA3,1
ORIGOM_14,queenvermelha13,1
ORIGOM_14,lazarorosa25,1
ORIGOM_14,joaodomenech,1
ORIGOM_14,euailze,1
ORIGOM_14,claudiofalatudo,1
ORIGOM_14,cesarcalejon1,1
ORIGOM_14,buarqueana13,1
OGizelly,_Janoninho,1
ORIGOM_14,Robi73589635,1
ORIGOM_14,MarcelaSaraivas,1
ORIGOM_14,EdsonFilho74,1
ORIGOM_14,DielNascimento4,1
ORIGOM_14,DREEZ_171,1
OGizelly,euailze,1
OGizelly,consallys,1
OGizelly,cervejadgarrafa,1
Nem_liga,JoaquinTeixeira,1
Nem_liga,Danicarlasou,1
NeideM10,UdaJuris2022,1
NaPadrao,Suzano_info,1
NadiaMariasol,buarqueana13,1
NadiaMariasol,RonaldoJBBarros,1
NadiaMariasol,PalhaWill,1
NadiaMariasol,OceanAlves,1
NadiaMariasol,MarcelaSaraivas,1
NadiaMariasol,MDu2022,1
NadiaMariasol,IsabelA11063116,1
NadiaMariasol,Cro_thom,1
NaPadrao,MauricioCostaRS,1
NadiaMariasol,daniduncan,1
NEEMIAS47,vanete_araujo,1
NEEMIAS47,psy_fps,1
NEEMIAS47,Wallcostajf,1
NEEMIAS47,EMorengueira,1
MyCat_mycat2,Suzano_info,1
MyCat_mycat2,JoaquinTeixeira,1
MyCat_mycat2,Elilima001,1
Murilr85652911,rexbonafide,1
NadiaMariasol,consallys,1
NadiaMariasol,euailze,1
NeideM10,Danicarlasou,1
NatyeMew,mmichelemartins,1
NeideLi19431932,marianelazaro,1
NeideLi19431932,UdaJuris2022,1
NeideLi19431932,Paulo_Dupont,1
NeideLi19431932,MarloneBHMG,1
NeideLi19431932,GleissonOpus,1
NeideLi19431932,Elainnefaria1,1
NeideLi19431932,Edu210670,1
NeideLi19431932,CinthiaMagal,1
NatyeMew,marcoaurelio969,1
NadiaMariasol,lolaescreva,1
NatyeMew,linapaulaqueir1,1
NatyeMew,joelmonteyro,1
NatyeMew,gabrielpaulo221,1
NatyeMew,Suzano_info,1
NatyeMew,MauricioCostaRS,1
NatyeMew,John_N4varro,1
NatyeMew,BrunoCalixto22,1
NadiaMariasol,zurenemanique,1
Mauro46431491,claudiofalatudo,1
Mauro46431491,cervejadgarrafa,1
Mauro46431491,buarqueana13,1
MariOli71103436,euailze,1
MarcoElizaSil,Sampafalke,1
MarcoElizaSil,MarloneBHMG,1
MarcoElizaSil,LeoVilhena51,1
MarcoElizaSil,Kaiqueporto32,1
MarcoElizaSil,JoaquinTeixeira,1
MarcoElizaSil,HelenaMeis,1
MarcoElizaSil,EduPatricioSP,1
MarcoElizaSil,Edu210670,1
MarcoElizaSil,AzyanKristopher,1
MarcoElizaSil,AspasDireita,1
MarcoElizaSil,Ander_avante,1
MarcoElizaSil,AdrianeNelci,1
MarcoAntnioDu1,queenvermelha13,1
MarcoAntnioDu1,marcosaraujjoo,1
MarcoAntnioDu1,lolaescreva,1
MarcoAntnioDu1,kelvin_a10,1
MarcoAntnioDu1,daniduncan,1
MarcoAntnioDu1,cesarcalejon1,1
MarcoAntnioDu1,cervejadgarrafa,1
MarcoElizaSil,Tio_Mou,1
MarcoElizaSil,aro_marcia,1
MarcoElizaSil,camilapa21,1
MarcoVilla68,joaovoltou,1
MariOli71103436,buarqueana13,1
MargaretePaesB4,AlvesContabeis,1
MarcusM28711650,JoaquinTeixeira,1
MarcusM28711650,DCDM115,1
Marcosboniatti,JoaquinTeixeira,1
Marcos_Cancio68,belcrischagas,1
MarcosBFabro,Priscil10056408,1
MarcosBFabro,John_N4varro,1
MarcoVilla68,MauricioCostaRS,1
MarcoElizaSil,eoliveira2003,1
MarcoVilla68,JoaquinTeixeira,1
MarcoVilla68,Danicarlasou,1
MarcoRS1984,cunha_dil,1
MarcoElizaSil,vanzuty,1
MarcoElizaSil,vanete_araujo,1
MarcoElizaSil,moreirafk,1
MarcoElizaSil,marcoaurelio969,1
MarcoElizaSil,gabrielpaulo221,1
MarcoAntnioDu1,buarqueana13,1
MarcoAntnioDu1,MarcelaSaraivas,1
MarcoAntnioDu1,M_Cristian18,1
MarceloASCWB,psy_fps,1
MarciaDoCarmoM1,queenvermelha13,1
MarciaDoCarmoM1,mharcu_,1
MarciaDoCarmoM1,lucivaniasousa,1
MarciaDoCarmoM1,ZellFlorizel,1
MarceloGouvea20,vanete_araujo,1
MarceloGouvea20,camilapa21,1
MarceloGouvea20,Livco,1
MarceloGouvea20,John_N4varro,1
MarceloASCWB,nayarathaf,1
MarciaRemedy,DREEZ_171,1
MarceloASCWB,mmichelemartins,1
MarceloASCWB,martinha17_,1
MarceloASCWB,Wallcostajf,1
MarceloASCWB,Wagner_R_O,1
MarceloASCWB,Suzano_info,1
MarceloASCWB,Luisoli21929060,1
MarceloASCWB,LeoewalF,1
MarceloASCWB,Karinegtoledo,1
MarciaF84658325,buarqueana13,1
MarciaRemedy,MarcelaSaraivas,1
MarcoAntnioDu1,EdsonFilho74,1
Marcinha_Mazz,FelipZimmer,1
MarcoAntnioDu1,AngelJones_13,1
MarcoAn52862258,joaodomenech,1
MarcoAn52862258,claudiofalatudo,1
MarcoAn52862258,cervejadgarrafa,1
MarcioDoce88,MauricioCostaRS,1
MarcioDoce88,Luisoli21929060,1
MarcioBrasilei3,MarloneBHMG,1
Marcinha_Mazz,Suzano_info,1
Marcinha_Mazz,DCDM115,1
MarciaRemedy,buarqueana13,1
MarcianoBrito13,cesarcalejon1,1
MarcianoBrito13,OsBrizolistas,1
MarciaRemedy,lazarorosa25,1
MarciaRemedy,euailze,1
MarciaRemedy,daniduncan,1
MarciaRemedy,consallys,1
MarciaRemedy,cesarcalejon1,1
MarciaRemedy,cervejadgarrafa,1
MariOli71103436,cesarcalejon1,1
MariaCeciliaSM3,JoaquinTeixeira,1
Mauro46431491,_Janoninho,1
MariaCeciliaSM3,Suzano_info,1
MassisanaLima,Amoresvidafeliz,1
Marta_Haya,Wallcostajf,1
Marta_Haya,Karinegtoledo,1
Marta_Haya,John_N4varro,1
Marlene65162860,mara_selma,1
Marlene65162860,linapaulaqueir1,1
Marlene65162860,joaovoltou,1
Marlene65162860,Wallcostajf,1
Marlene65162860,Wagner_R_O,1
Marlene65162860,UdaJuris2022,1
Marlene65162860,Karinegtoledo,1
Marlene65162860,FelipZimmer,1
Marlene65162860,Edu210670,1
Marlene65162860,Danicarlasou,1
Marlene65162860,BrunoCalixto22,1
Marlene22046135,marianelazaro,1
Marlene22046135,UdaJuris2022,1
Marlene22046135,Lindasod,1
Marlene22046135,Kaiqueporto32,1
MassisanaLima,BrunoCalixto22,1
MassisanaLima,Danicarlasou,1
MassisanaLima,GleissonOpus,1
Matheus44072471,lazarorosa25,1
Mauro46431491,EdsonFilho74,1
Mauro46431491,DREEZ_171,1
Mauro46431491,CrisSilvaSJC,1
Maurici80355597,consallys,1
Maurici80355597,claudiofalatudo,1
Maurici80355597,cervejadgarrafa,1
Maurici80355597,Robi73589635,1
MatildeMarly,JoaquinTeixeira,1
Math_CEC,aro_marcia,1
MassisanaLima,KaiolOof,1
Math_CEC,Danicarlasou,1
Math_CEC,DCDM115,1
Math_CEC,CinthiaMagal,1
MassisanaLima,mimidias2405,1
MassisanaLima,martinha17_,1
MassisanaLima,marianelazaro,1
MassisanaLima,marcoaurelio969,1
MassisanaLima,aro_marcia,1
MarizaSantiago5,xavante21,1
MarizaSantiago5,linapaulaqueir1,1
MarizaSantiago5,Suzano_info,1
MariaSouzza1315,joaodomenech,1
Mariais71386220,FelipZimmer,1
Mariais71386220,E_PaKabah,1
Mariais71386220,DanaButlerr,1
Mariais71386220,CPavanJau,1
Mariais71386220,BrunoCalixto22,1
Mariada61948561,AMaluan2022,1
MariaSouzza1315,lucivaniasousa,1
MariaSouzza1315,lazarorosa25,1
MariaSouzza1315,euailze,1
Mariais71386220,edmar_louzada2,1
MariaSouzza1315,cesarcalejon1,1
MariaSouzza1315,cervejadgarrafa,1
MariaSouzza1315,cassiooliveir_,1
MariaSouzza1315,_Janoninho,1
MariaSouzza1315,OBrizolulista,1
MariaSouzza1315,MarcelaSaraivas,1
MariaSouzza1315,DREEZ_171,1
MariaSi25970757,cesarcalejon1,1
Mariais71386220,deborahtelles,1
Mariais71386220,euquerenh,1
Maripei82,vanzuty,1
Marilyn45591155,claudiofalatudo,1
Maripei82,SERGIOJUNIOR79r,1
Maripei82,FelipeFrazaorj,1
Maripei82,FelipZimmer,1
MarioOl52769551,lazarorosa25,1
Marilyn45591155,nadiaprado7,1
Marilyn45591155,marcosaraujjoo,1
Marilyn45591155,euailze,1
Marilyn45591155,daniduncan,1
Marilyn45591155,cesarcalejon1,1
Mariatirui,CrisSilvaSJC,1
Marilyn45591155,cervejadgarrafa,1
Marilyn45591155,MarcelaSaraivas,1
Marilyn45591155,DREEZ_171,1
MarilisMolinari,lazarorosa25,1
MarileneOlivier,FelipZimmer,1
Mariatirui,consallys,1
Mariatirui,cervejadgarrafa,1
Mariatirui,_Janoninho,1
zz4fap,marcosaraujjoo,1
