created_at,source,target
2022-11-22 22:01:19,DruzianMonica,FranLSNeto
2022-11-22 22:01:24,MacielRafante,aro_marcia
2022-11-22 22:01:25,marhean40,EdsonFilho74
2022-11-22 22:01:28,Katiasimonegar1,profalexmarcelo
2022-11-22 22:01:39,Katiasimonegar1,Neg_POETA
2022-11-22 22:01:40,Melo_Brasil_,_Janoninho
2022-11-22 22:01:59,ZeliVanderlei,_Janoninho
2022-11-22 22:02:08,andrew_cid,PatriaAmada0709
2022-11-22 22:02:19,andrew_cid,IvairSouza4
2022-11-22 22:02:22,Reginal14480771,KaiolOof
2022-11-22 22:02:24,ZeliVanderlei,MarcelaSaraivas
2022-11-22 22:02:29,Melo_Brasil_,CrisSilvaSJC
2022-11-22 22:02:41,LirioLirioli,buarqueana13
2022-11-22 22:02:45,BiaPinh45102496,_Janoninho
2022-11-22 22:02:52,ZeliVanderlei,buarqueana13
2022-11-22 22:03:04,CValgueredo,_Janoninho
2022-11-22 22:03:06,VidorLu,_Janoninho
2022-11-22 22:03:16,CValgueredo,_Janoninho
2022-11-22 22:03:18,MatildeMarly,JoaquinTeixeira
2022-11-22 22:03:26,VidorLu,_Janoninho
2022-11-22 22:03:32,BiaPinh45102496,Solphis_chan
2022-11-22 22:03:34,GuedesMyrna,_Janoninho
2022-11-22 22:03:54,Reginal14480771,Wagner_R_O
2022-11-22 22:04:01,Aicram39552326,_Janoninho
2022-11-22 22:04:29,Reginal14480771,cpavanini
2022-11-22 22:04:33,josue_aron13,cesarcalejon1
2022-11-22 22:04:36,ClaudineiGalan,Danicarlasou
2022-11-22 22:04:50,SoyAlineBatista,simonegmoreno
2022-11-22 22:04:52,claudiadotta1,JoaquinTeixeira
2022-11-22 22:04:55,ROBERTA57596546,MarcelaSaraivas
2022-11-22 22:05:03,josue_aron13,_Janoninho
2022-11-22 22:05:06,rosinha_br,LeoniceMariana1
2022-11-22 22:05:07,ROBERTA57596546,_Janoninho
2022-11-22 22:05:11,ROBERTA57596546,lazarorosa25
2022-11-22 22:05:14,ROBERTA57596546,_Janoninho
2022-11-22 22:05:17,betobraga14,Andrisa01
2022-11-22 22:05:20,Reginal14480771,camilapa21
2022-11-22 22:05:21,ROBERTA57596546,CarlosS48442375
2022-11-22 22:05:26,MarcoAntnioDu1,buarqueana13
2022-11-22 22:05:27,Gilsonsousa22,FelipZimmer
2022-11-22 22:05:27,ROBERTA57596546,_Janoninho
2022-11-22 22:05:31,betobraga14,linapaulaqueir1
2022-11-22 22:05:31,VidorLu,LucianaMSSanch1
2022-11-22 22:05:31,MarcoAntnioDu1,EdsonFilho74
2022-11-22 22:05:33,Reginal14480771,Claudio25924351
2022-11-22 22:05:33,NadjaUchoa,_Janoninho
2022-11-22 22:05:33,ROBERTA57596546,_Janoninho
2022-11-22 22:05:34,VidorLu,danielmarks17
2022-11-22 22:05:38,ROBERTA57596546,cesarcalejon1
2022-11-22 22:05:41,ROBERTA57596546,joaodomenech
2022-11-22 22:05:43,orgulho_2,FelipeFrazaorj
2022-11-22 22:05:44,VoltaPicanha,lolaescreva
2022-11-22 22:05:45,VidorLu,marcosaraujjoo
2022-11-22 22:05:45,ROBERTA57596546,_Janoninho
2022-11-22 22:05:46,renatarecreio,Gerlanecostaf
2022-11-22 22:05:47,elianefernandas,queenvermelha13
2022-11-22 22:05:48,ROBERTA57596546,_Janoninho
2022-11-22 22:05:53,Mc_Dagora,_Janoninho
2022-11-22 22:05:53,ROBERTA57596546,marcosaraujjoo
2022-11-22 22:05:54,MarcoAntnioDu1,marcosaraujjoo
2022-11-22 22:05:55,orgulho_2,WillianWillCG
2022-11-22 22:05:57,ROBERTA57596546,OBrizolulista
2022-11-22 22:05:57,FabyaneSimoes,JoaquinTeixeira
2022-11-22 22:05:58,Gilsonsousa22,Danicarlasou
2022-11-22 22:06:01,VoltaPicanha,buarqueana13
2022-11-22 22:06:01,fmarianoc,claudiofalatudo
2022-11-22 22:06:02,ROBERTA57596546,_Janoninho
2022-11-22 22:06:04,VidorLu,Robi73589635
2022-11-22 22:06:05,MarcoAntnioDu1,joaodomenech
2022-11-22 22:06:06,ROBERTA57596546,EdsonFilho74
2022-11-22 22:06:07,VALFERREIRAR,BrunoCalixto22
2022-11-22 22:06:09,VidorLu,winsletpaulson
2022-11-22 22:06:12,VoltaPicanha,EdsonFilho74
2022-11-22 22:06:15,ROBERTA57596546,RonnyCombate
2022-11-22 22:06:18,MarcoAntnioDu1,lolaescreva
2022-11-22 22:06:18,VidorLu,profalexmarcelo
2022-11-22 22:06:26,AstralSandro,_Janoninho
2022-11-22 22:06:26,MarcoAntnioDu1,joaodomenech
2022-11-22 22:06:30,DruzianMonica,Karinegtoledo
2022-11-22 22:06:31,LirioLirioli,queenvermelha13
2022-11-22 22:06:32,VidorLu,VanessaCruzs2
2022-11-22 22:06:34,MarcoAntnioDu1,kelvin_a10
2022-11-22 22:06:35,elianefernandas,Solphis_chan
2022-11-22 22:06:41,VoltaPicanha,euailze
2022-11-22 22:06:46,VidorLu,OBrizolulista
2022-11-22 22:06:50,VidorLu,CamilaPazCosta1
2022-11-22 22:06:51,elianefernandas,cunha_dil
2022-11-22 22:06:58,MarcoAntnioDu1,queenvermelha13
2022-11-22 22:07:00,VidorLu,canalcoerencia
2022-11-22 22:07:00,WanSilva0616,Danicarlasou
2022-11-22 22:07:03,bubuzinha,ZeliVanderlei
2022-11-22 22:07:04,MarcoAntnioDu1,_Janoninho
2022-11-22 22:07:05,CarolRi92672510,Wallcostajf
2022-11-22 22:07:08,VidorLu,OBrizolulista
2022-11-22 22:07:09,ROBERTA57596546,joaodomenech
2022-11-22 22:07:11,VidorLu,JRBRONKO
2022-11-22 22:07:12,fmarianoc,marcosaraujjoo
2022-11-22 22:07:14,ROBERTA57596546,DREEZ_171
2022-11-22 22:07:14,VidorLu,ZeliVanderlei
2022-11-22 22:07:17,gyyovanna,JoaquinTeixeira
2022-11-22 22:07:19,VidorLu,MarcianoBrito13
2022-11-22 22:07:20,ROBERTA57596546,euailze
2022-11-22 22:07:22,gyyovanna,Danicarlasou
2022-11-22 22:07:30,VidorLu,SamuraiChines
2022-11-22 22:07:31,fmarianoc,queenvermelha13
2022-11-22 22:07:34,WanSilva0616,FelipZimmer
2022-11-22 22:07:34,VidorLu,Rosaniba
2022-11-22 22:07:35,GirassolBrecho,claudiofalatudo
2022-11-22 22:07:36,ROBERTA57596546,_Janoninho
2022-11-22 22:07:39,VidorLu,gonagipe
2022-11-22 22:07:41,WanSilva0616,JoaquinTeixeira
2022-11-22 22:07:42,ROBERTA57596546,buarqueana13
2022-11-22 22:07:44,LibiaMedina16,VanessaCruzs2
2022-11-22 22:07:47,VidorLu,joaodomenech
2022-11-22 22:07:49,MarcoAntnioDu1,M_Cristian18
2022-11-22 22:07:52,ROBERTA57596546,oicram2016
2022-11-22 22:07:55,VidorLu,marcosaraujjoo
2022-11-22 22:07:55,VidorLu,marcosaraujjoo
2022-11-22 22:07:59,fmarianoc,profalexmarcelo
2022-11-22 22:08:01,ROBERTA57596546,_Janoninho
2022-11-22 22:08:08,MarcoAntnioDu1,_Janoninho
2022-11-22 22:08:10,VidorLu,OsBrizolistas
2022-11-22 22:08:21,ROBERTA57596546,_Janoninho
2022-11-22 22:08:27,ROBERTA57596546,marcosaraujjoo
2022-11-22 22:08:30,AstralSandro,joaodomenech
2022-11-22 22:08:36,Trasherfive,lazarorosa25
2022-11-22 22:08:40,daiamorfim,MarcelaSaraivas
2022-11-22 22:08:41,VidorLu,consallys
2022-11-22 22:08:45,VidorLu,jeje_cricri
2022-11-22 22:08:46,daiamorfim,cesarcalejon1
2022-11-22 22:08:49,MarcoAntnioDu1,AngelJones_13
2022-11-22 22:08:50,SoyAlineBatista,relidafernanda
2022-11-22 22:08:51,GirassolBrecho,marcosaraujjoo
2022-11-22 22:08:52,daiamorfim,DREEZ_171
2022-11-22 22:08:57,VidorLu,relidafernanda
2022-11-22 22:08:57,daiamorfim,cervejadgarrafa
2022-11-22 22:09:04,daiamorfim,joaodomenech
2022-11-22 22:09:04,VALFERREIRAR,Kaiqueporto32
2022-11-22 22:09:06,ROBERTA57596546,claudiofalatudo
2022-11-22 22:09:07,ItalobomVictor,CamilaPazCosta1
2022-11-22 22:09:08,VALFERREIRAR,Luisoli21929060
2022-11-22 22:09:09,j_racionais,_Janoninho
2022-11-22 22:09:11,VidorLu,Cro_thom
2022-11-22 22:09:18,GirassolBrecho,joaodomenech
2022-11-22 22:09:27,VidorLu,_Janoninho
2022-11-22 22:09:27,Reginal14480771,mjmacul_lima
2022-11-22 22:09:29,j_racionais,_Janoninho
2022-11-22 22:09:30,ROBERTA57596546,cervejadgarrafa
2022-11-22 22:09:37,ROBERTA57596546,cassiooliveir_
2022-11-22 22:09:39,GirassolBrecho,kelvin_a10
2022-11-22 22:09:40,VidorLu,marcosaraujjoo
2022-11-22 22:09:40,VidorLu,marcosaraujjoo
2022-11-22 22:09:45,VidorLu,edsozx
2022-11-22 22:09:47,DruzianMonica,danoskigil
2022-11-22 22:09:52,deniseborba23,cassiooliveir_
2022-11-22 22:09:54,SamuelR94976587,mjmacul_lima
2022-11-22 22:10:04,DruzianMonica,GgmAndrews
2022-11-22 22:10:04,GirassolBrecho,relidafernanda
2022-11-22 22:10:05,picrogo,buarqueana13
2022-11-22 22:10:09,j_racionais,_Janoninho
2022-11-22 22:10:09,GirassolBrecho,Robi73589635
2022-11-22 22:10:09,VidorLu,sorayabborges
2022-11-22 22:10:09,renatarecreio,belcrischagas
2022-11-22 22:10:12,VidorLu,Neg_POETA
2022-11-22 22:10:14,Ravelo_Mortimer,JoaquinTeixeira
2022-11-22 22:10:17,almir140771,FelipZimmer
2022-11-22 22:10:23,carlosmouramelo,joaodomenech
2022-11-22 22:10:23,Aicram39552326,_Janoninho
2022-11-22 22:10:23,VidorLu,ZellFlorizel
2022-11-22 22:10:28,DruzianMonica,mjmacul_lima
2022-11-22 22:10:43,newesameth,cesarcalejon1
2022-11-22 22:10:44,Rribeirocfilho,MauricioCostaRS
2022-11-22 22:10:44,GirassolBrecho,queenvermelha13
2022-11-22 22:10:46,almir140771,GleissonOpus
2022-11-22 22:10:48,GirassolBrecho,OBrizolulista
2022-11-22 22:10:49,VidorLu,Naradmoraes
2022-11-22 22:10:50,DruzianMonica,Amoresvidafeliz
2022-11-22 22:10:51,daiamorfim,Robi73589635
2022-11-22 22:10:51,Reginal14480771,izaiaasp
2022-11-22 22:10:55,almir140771,aro_marcia
2022-11-22 22:11:01,VidorLu,marcosaraujjoo
2022-11-22 22:11:04,VALFERREIRAR,JoaquinTeixeira
2022-11-22 22:11:07,GirassolBrecho,joaodomenech
2022-11-22 22:11:09,newesameth,_Janoninho
2022-11-22 22:11:12,Reginal14480771,cardoso_boni
2022-11-22 22:11:14,DruzianMonica,Jacariana
2022-11-22 22:11:14,VidorLu,jamlima77
2022-11-22 22:11:18,SoyAlineBatista,nordestinanews
2022-11-22 22:11:21,VidorLu,RicardaBatista
2022-11-22 22:11:30,picrogo,danielmarks17
2022-11-22 22:11:31,VidorLu,danielmarks17
2022-11-22 22:11:32,GirassolBrecho,rsafllics
2022-11-22 22:11:40,Reginal14480771,AlvesContabeis
2022-11-22 22:11:41,aguaeoleo,RejaneBP38
2022-11-22 22:11:53,VidorLu,sorayabborges
2022-11-22 22:11:59,j_racionais,_Janoninho
2022-11-22 22:12:00,GirassolBrecho,didizinhailha
2022-11-22 22:12:03,Reginal14480771,EstelaEuMesmaSC
2022-11-22 22:12:07,GirassolBrecho,winsletpaulson
2022-11-22 22:12:07,VidorLu,nandatorres21
2022-11-22 22:12:12,Chriscyszk,Gerlanecostaf
2022-11-22 22:12:13,IsoldaCerqueira,joaodomenech
2022-11-22 22:12:18,GirassolBrecho,OBrizolulista
2022-11-22 22:12:20,newesameth,RonnyCombate
2022-11-22 22:12:20,picrogo,relidafernanda
2022-11-22 22:12:23,almir140771,NikoIasFerreira
2022-11-22 22:12:29,l_katiuscia,Danicarlasou
2022-11-22 22:12:35,VidorLu,eliiwelton
2022-11-22 22:12:36,l_katiuscia,Kaiqueporto32
2022-11-22 22:12:38,VidorLu,TelesCombate
2022-11-22 22:13:00,VidorLu,danielmarks17
2022-11-22 22:13:02,MyCat_mycat2,JoaquinTeixeira
2022-11-22 22:13:15,Fernandohjus,Suzano_info
2022-11-22 22:13:20,ligiamartalelis,JoaquinTeixeira
2022-11-22 22:13:23,almir140771,goncalves273
2022-11-22 22:13:26,AvelinoOL_,JoaquinTeixeira
2022-11-22 22:13:31,VidorLu,MarcianoBrito13
2022-11-22 22:13:42,lurinaldi1702,_Janoninho
2022-11-22 22:13:45,VidorLu,MarcianoBrito13
2022-11-22 22:13:46,Augustogilbucze,JoaquinTeixeira
2022-11-22 22:13:56,VidorLu,MarcianoBrito13
2022-11-22 22:13:57,ACrazyDreamer1,lazarorosa25
2022-11-22 22:14:01,vpmscelso,Suzano_info
2022-11-22 22:14:05,VidorLu,MarcianoBrito13
2022-11-22 22:14:06,Carlos_Edu_82,Luisoli21929060
2022-11-22 22:14:07,ACrazyDreamer1,cervejadgarrafa
2022-11-22 22:14:09,SirleiFlesch,marcosaraujjoo
2022-11-22 22:14:09,AvelinoOL_,AndreaDamasce18
2022-11-22 22:14:20,Carlos_Edu_82,CinthiaMagal
2022-11-22 22:14:23,SirleiFlesch,marcosaraujjoo
2022-11-22 22:14:33,VidorLu,marcosaraujjoo
2022-11-22 22:14:33,VidorLu,marcosaraujjoo
2022-11-22 22:14:36,DiegoCabral90,Luisoli21929060
2022-11-22 22:14:40,Carlos_Edu_82,Wallcostajf
2022-11-22 22:14:41,VidorLu,tuittage
2022-11-22 22:14:47,DiegoCabral90,Suzano_info
2022-11-22 22:14:57,DiegoCabral90,CinthiaMagal
2022-11-22 22:15:01,bozo_bot,marcosaraujjoo
2022-11-22 22:15:03,bozo_bot,marcosaraujjoo
2022-11-22 22:15:03,VidorLu,netto41
2022-11-22 22:15:04,MyCat_mycat2,Suzano_info
2022-11-22 22:15:09,VidorLu,MarcianoBrito13
2022-11-22 22:15:11,Fernandohjus,JoaquinTeixeira
2022-11-22 22:15:13,ailtoncasares1,buarqueana13
2022-11-22 22:15:13,VidorLu,MDu2022
2022-11-22 22:15:15,GirassolBrecho,carloscamargo
2022-11-22 22:15:25,MyCat_mycat2,Elilima001
2022-11-22 22:15:29,NoVuelvenMasEnS,GleissonOpus
2022-11-22 22:15:30,almir140771,Elilima001
2022-11-22 22:15:32,GirassolBrecho,OBrizolulista
2022-11-22 22:15:34,AnaCarol_Balzaq,_Janoninho
2022-11-22 22:15:36,costasouzalu,NikoIasFerreira
2022-11-22 22:15:36,DiegoCabral90,MauricioCostaRS
2022-11-22 22:15:36,VidorLu,ajleal
2022-11-22 22:15:36,GirassolBrecho,OBrizolulista
2022-11-22 22:15:39,AnaCarol_Balzaq,cassiooliveir_
2022-11-22 22:15:39,igormartzell,buarqueana13
2022-11-22 22:15:40,GirassolBrecho,gonagipe
2022-11-22 22:15:41,picrogo,winsletpaulson
2022-11-22 22:15:42,CostaReservista,JoaquinTeixeira
2022-11-22 22:15:42,DiegoCabral90,Wallcostajf
2022-11-22 22:15:45,AnjoDigital22,JoaquinTeixeira
2022-11-22 22:15:46,AnaCarol_Balzaq,DREEZ_171
2022-11-22 22:15:46,orgulho_2,joaovoltou
2022-11-22 22:15:52,orgulho_2,EMorengueira
2022-11-22 22:16:04,newesameth,CornetaCritica
2022-11-22 22:16:04,AnjoDigital22,Suzano_info
2022-11-22 22:16:05,JeanBarcelos47,lira9344529
2022-11-22 22:16:25,EliseuMendonca7,MauricioCostaRS
2022-11-22 22:16:26,DiegoCabral90,AppelLuciano
2022-11-22 22:16:34,DiegoCabral90,aro_marcia
2022-11-22 22:16:43,AnaCarol_Balzaq,DielNascimento4
2022-11-22 22:16:46,EliseuMendonca7,JoaquinTeixeira
2022-11-22 22:16:50,j_racionais,_Janoninho
2022-11-22 22:16:51,orgulho_2,um_forte
2022-11-22 22:16:54,DiegoCabral90,marcosaraujjoo
2022-11-22 22:16:58,IsoldaCerqueira,joaodomenech
2022-11-22 22:17:00,vieiraronnie24,MauricioCostaRS
2022-11-22 22:17:14,almir140771,AndreaDamasce18
2022-11-22 22:17:27,orgulho_2,Lindasod
2022-11-22 22:17:37,ValentimIldeja5,Suzano_info
2022-11-22 22:17:39,orgulho_2,DanaButlerr
2022-11-22 22:17:44,OliviaM41894619,_Janoninho
2022-11-22 22:17:45,SergioAndreassa,vanete_araujo
2022-11-22 22:17:45,costasouzalu,Wallcostajf
2022-11-22 22:17:54,rosinha_br,KaiolOof
2022-11-22 22:18:02,DiegoCabral90,lugubremonotomo
2022-11-22 22:18:05,AnaCarol_Balzaq,CamilaPazCosta1
2022-11-22 22:18:05,vennicio,LueltonB
2022-11-22 22:18:12,orgulho_2,Ebenezer0102
2022-11-22 22:18:21,SantanaIsa89,Kaiqueporto32
2022-11-22 22:18:21,orgulho_2,addrianomax
2022-11-22 22:18:24,RafaelEliezer5,CinthiaMagal
2022-11-22 22:18:27,andreco10170325,Suzano_info
2022-11-22 22:18:28,RafaelEliezer5,Kaiqueporto32
2022-11-22 22:18:32,Selma48426844,buarqueana13
2022-11-22 22:18:33,DiegoCabral90,AspasDireita
2022-11-22 22:18:38,vpmscelso,RejaneBP38
2022-11-22 22:18:41,DiegoCabral90,MarloneBHMG
2022-11-22 22:18:53,VarisonAndressa,Suzano_info
2022-11-22 22:18:53,orgulho_2,lira9344529
2022-11-22 22:18:59,orgulho_2,aro_marcia
2022-11-22 22:19:04,Roberta89808625,MauricioCostaRS
2022-11-22 22:19:04,orgulho_2,leojardels
2022-11-22 22:19:10,OliviaM41894619,_Janoninho
2022-11-22 22:19:13,Selma48426844,danielmarks17
2022-11-22 22:19:16,DiegoCabral90,FelipeFrazaorj
2022-11-22 22:19:19,orgulho_2,DireitaMaria
2022-11-22 22:19:25,EliseuMendonca7,Wallcostajf
2022-11-22 22:19:34,EliseuMendonca7,AppelLuciano
2022-11-22 22:19:48,DiegoCabral90,um_forte
2022-11-22 22:19:52,DiegoCabral90,Tio_Mou
2022-11-22 22:19:57,orgulho_2,cpavanini
2022-11-22 22:19:58,Bete90071388,buarqueana13
2022-11-22 22:20:10,orgulho_2,FranLSNeto
2022-11-22 22:20:12,Roberta89808625,Suzano_info
2022-11-22 22:20:13,GeovannyLucas8,_Janoninho
2022-11-22 22:20:13,HumbertoSozo,CinthiaMagal
2022-11-22 22:20:20,vha_direta,mjmacul_lima
2022-11-22 22:20:33,VarisonAndressa,BrunoCalixto22
2022-11-22 22:20:35,aguaeoleo,Lindasod
2022-11-22 22:20:46,Bete90071388,danielmarks17
2022-11-22 22:20:52,Roberta89808625,Suzano_info
2022-11-22 22:21:04,Rribeirocfilho,AspasDireita
2022-11-22 22:21:26,CrisHaniel1,cesarcalejon1
2022-11-22 22:21:34,GirassolBrecho,marcosaraujjoo
2022-11-22 22:21:34,clarahcantunes,arrudamarlon_
2022-11-22 22:21:35,orgulho_2,HelenaMeis
2022-11-22 22:21:37,Bete90071388,relidafernanda
2022-11-22 22:21:37,CrisHaniel1,MarcelaSaraivas
2022-11-22 22:21:42,Aicram39552326,RonnyCombate
2022-11-22 22:21:42,RealMeDT,Suzano_info
2022-11-22 22:21:44,VALFERREIRAR,Claudio25924351
2022-11-22 22:21:47,RealMeDT,CinthiaMagal
2022-11-22 22:21:49,VALFERREIRAR,linapaulaqueir1
2022-11-22 22:21:54,Bete90071388,canalcoerencia
2022-11-22 22:21:56,orgulho_2,DadsDaughter777
2022-11-22 22:21:59,Bete90071388,_Janoninho
2022-11-22 22:22:02,CrisHaniel1,buarqueana13
2022-11-22 22:22:12,CrisHaniel1,marcosaraujjoo
2022-11-22 22:22:21,Bete90071388,winsletpaulson
2022-11-22 22:22:42,RealMeDT,Suzano_info
2022-11-22 22:22:42,orgulho_2,Adriana_SNN
2022-11-22 22:22:53,AMaluan2022,rogercrist
2022-11-22 22:22:54,Bete90071388,_Janoninho
2022-11-22 22:22:57,murillomtzz,MauricioCostaRS
2022-11-22 22:23:00,AnaPaul00036619,vanete_araujo
2022-11-22 22:23:04,Aicram39552326,_Janoninho
2022-11-22 22:23:12,Bastos_Gaabi22,BrunoCalixto22
2022-11-22 22:23:17,Mil56035912,Danicarlasou
2022-11-22 22:23:20,AnaPaul00036619,Suzano_info
2022-11-22 22:23:20,Mil56035912,Luisoli21929060
2022-11-22 22:23:26,orgulho_2,anascherer83
2022-11-22 22:23:28,Mil56035912,JoaquinTeixeira
2022-11-22 22:23:31,Mil56035912,CinthiaMagal
2022-11-22 22:23:33,Regina90809332,Suzano_info
2022-11-22 22:23:36,Cf70Cristina,marcosaraujjoo
2022-11-22 22:23:43,Selma48426844,winsletpaulson
2022-11-22 22:23:47,Selma48426844,_Janoninho
2022-11-22 22:23:52,SandraRosaGoul4,Lano_iss
2022-11-22 22:24:02,murillomtzz,Jouberth19
2022-11-22 22:24:07,Ricardohmoreir1,JoaquinTeixeira
2022-11-22 22:24:09,RealMeDT,Gerlanecostaf
2022-11-22 22:24:28,RealMeDT,LeoniceMariana1
2022-11-22 22:24:28,WAGNERV06967168,Marta_Camponez
2022-11-22 22:24:31,Mil56035912,MauricioCostaRS
2022-11-22 22:24:34,Regina90809332,JoaquinTeixeira
2022-11-22 22:24:44,Regina90809332,DCDM115
2022-11-22 22:24:46,RealMeDT,aro_marcia
2022-11-22 22:24:50,RealMeDT,camilapa21
2022-11-22 22:24:54,AnaPaul00036619,Elainnefaria1
2022-11-22 22:24:55,Cf70Cristina,_Janoninho
2022-11-22 22:24:56,renatarecreio,marcoaurelio969
2022-11-22 22:24:59,RealMeDT,belcrischagas
2022-11-22 22:25:03,gonzaga_marconi,cunha_dil
2022-11-22 22:25:12,Cf70Cristina,_Janoninho
2022-11-22 22:25:14,Mil56035912,Elainnefaria1
2022-11-22 22:25:19,RealMeDT,RejaneBP38
2022-11-22 22:25:31,CarloGuida22,UdaJuris2022
2022-11-22 22:25:35,RealMeDT,E_PaKabah
2022-11-22 22:25:38,Juu21Ary30,MauricioCostaRS
2022-11-22 22:25:47,Cf70Cristina,marcosaraujjoo
2022-11-22 22:25:48,SirleiFlesch,lazarorosa25
2022-11-22 22:25:56,SirleiFlesch,lolaescreva
2022-11-22 22:26:02,Juu21Ary30,JoaquinTeixeira
2022-11-22 22:26:04,HEY_MALYNE,_Janoninho
2022-11-22 22:26:07,DanielD61417722,HelenaMeis
2022-11-22 22:26:09,CabruncoRuim,Danicarlasou
2022-11-22 22:26:09,Bastos_Gaabi22,Danicarlasou
2022-11-22 22:26:16,TEATRO1994,joaodomenech
2022-11-22 22:26:17,rosielepamela1,lazarorosa25
2022-11-22 22:26:24,Juu21Ary30,JoaquinTeixeira
2022-11-22 22:26:27,SirleiFlesch,_Janoninho
2022-11-22 22:26:30,newesameth,buarqueana13
2022-11-22 22:26:36,rosielepamela1,cervejadgarrafa
2022-11-22 22:26:38,SirleiFlesch,joaodomenech
2022-11-22 22:26:39,Aicram39552326,_Janoninho
2022-11-22 22:26:44,eddie_engels,DREEZ_171
2022-11-22 22:26:44,rosielepamela1,claudiofalatudo
2022-11-22 22:26:50,juracema_de,_Janoninho
2022-11-22 22:26:50,eddie_engels,MarcelaSaraivas
2022-11-22 22:26:55,rosielepamela1,MarcelaSaraivas
2022-11-22 22:26:56,eddie_engels,cervejadgarrafa
2022-11-22 22:26:56,RealMeDT,PatriaAmada0709
2022-11-22 22:27:02,ItalobomVictor,_Janoninho
2022-11-22 22:27:03,carlosmouramelo,ZellFlorizel
2022-11-22 22:27:06,eddie_engels,DielNascimento4
2022-11-22 22:27:08,HEY_MALYNE,lazarorosa25
2022-11-22 22:27:11,SirleiFlesch,buarqueana13
2022-11-22 22:27:12,rosielepamela1,DielNascimento4
2022-11-22 22:27:13,eddie_engels,euailze
2022-11-22 22:27:16,GuedesMyrna,CarlosS48442375
2022-11-22 22:27:19,eddie_engels,EdsonFilho74
2022-11-22 22:27:21,rosielepamela1,daniduncan
2022-11-22 22:27:26,rosielepamela1,euailze
2022-11-22 22:27:29,SirleiFlesch,EdsonFilho74
2022-11-22 22:27:30,rosielepamela1,EdsonFilho74
2022-11-22 22:27:32,Camisa_amarela3,Luisoli21929060
2022-11-22 22:27:36,Lidcar3,relidafernanda
2022-11-22 22:27:38,ObservatorioXX,kelvin_a10
2022-11-22 22:27:41,rosielepamela1,buarqueana13
2022-11-22 22:27:46,Rhcavalieregama,adrianomenino1
2022-11-22 22:27:47,rosielepamela1,cesarcalejon1
2022-11-22 22:27:47,MarcoRS1984,cunha_dil
2022-11-22 22:27:53,rosielepamela1,marcosaraujjoo
2022-11-22 22:27:54,SirleiFlesch,cesarcalejon1
2022-11-22 22:27:59,Lidcar3,buarqueana13
2022-11-22 22:28:02,PomimF,Luisoli21929060
2022-11-22 22:28:04,rosielepamela1,nadiaprado7
2022-11-22 22:28:07,rosielepamela1,_Janoninho
2022-11-22 22:28:16,joaodomenech,_Janoninho
2022-11-22 22:28:16,rosielepamela1,joaodomenech
2022-11-22 22:28:21,rosielepamela1,relidafernanda
2022-11-22 22:28:25,rosielepamela1,cassiooliveir_
2022-11-22 22:28:26,Lidcar3,danielmarks17
2022-11-22 22:28:30,EdnaApagusmao,Wallcostajf
2022-11-22 22:28:38,rosielepamela1,RonnyCombate
2022-11-22 22:28:47,PomimF,viniciussexto
2022-11-22 22:28:48,rosielepamela1,marcosaraujjoo
2022-11-22 22:28:54,EdnaApagusmao,PauloRo67507775
2022-11-22 22:28:55,rosielepamela1,kelvin_a10
2022-11-22 22:29:01,rosielepamela1,danielmarks17
2022-11-22 22:29:02,Maurici80355597,claudiofalatudo
2022-11-22 22:29:09,rosielepamela1,Robi73589635
2022-11-22 22:29:15,rosielepamela1,joaodomenech
2022-11-22 22:29:27,paulophb57,_Janoninho
2022-11-22 22:29:29,HEY_MALYNE,_Janoninho
2022-11-22 22:29:31,rosielepamela1,CarlosS48442375
2022-11-22 22:29:36,rosielepamela1,lucivaniasousa
2022-11-22 22:29:42,rosielepamela1,winsletpaulson
2022-11-22 22:29:45,rosielepamela1,CornetaCritica
2022-11-22 22:29:50,GustavoPecorino,Suzano_info
2022-11-22 22:29:56,rosielepamela1,queenvermelha13
2022-11-22 22:30:07,Sianny29981440,Wallcostajf
2022-11-22 22:30:12,EdnaApagusmao,cpavanini
2022-11-22 22:30:17,rosielepamela1,adamoantonioni
2022-11-22 22:30:19,AndreaconradoO,queenvermelha13
2022-11-22 22:30:25,rosielepamela1,M_Cristian18
2022-11-22 22:30:31,Ademir1956Ap,_Janoninho
2022-11-22 22:30:38,vand_lei,MauricioCostaRS
2022-11-22 22:30:44,CabruncoRuim,BarretoAdriana6
2022-11-22 22:30:44,rosielepamela1,_Janoninho
2022-11-22 22:30:44,vand_lei,JoaquinTeixeira
2022-11-22 22:30:56,Lidcar3,canalcoerencia
2022-11-22 22:30:56,MarcoRS1984,_Janoninho
2022-11-22 22:31:00,rosielepamela1,canalcoerencia
2022-11-22 22:31:08,rosielepamela1,_Janoninho
2022-11-22 22:31:09,josue_aron13,buarqueana13
2022-11-22 22:31:10,Flavio37294199,buarqueana13
2022-11-22 22:31:12,rosielepamela1,oicram2016
2022-11-22 22:31:15,paulophb57,_Janoninho
2022-11-22 22:31:20,rosielepamela1,profalexmarcelo
2022-11-22 22:31:28,Flavio37294199,relidafernanda
2022-11-22 22:31:29,rosielepamela1,consallys
2022-11-22 22:31:34,Flavio37294199,danielmarks17
2022-11-22 22:31:35,rosielepamela1,joaodomenech
2022-11-22 22:31:39,Luciene15018770,buarqueana13
2022-11-22 22:31:40,rosielepamela1,joaodomenech
